segment_id,raw_ja,raw_en,raw_zh,category,subtype,source,source_row,notes
seg_000838,精錬+6以上の時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,
seg_000839,全体ディレイ-5%,Global CD -5%,技能共同冷卻時間-5%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,
seg_000840,精錬+1毎に,For every Refine +1,精煉每+1,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,subtype_conflict=refine_condition/generic_condition/generic_condition
seg_000841,全体ディレイ-0.5%,Global CD -0.5%,技能共同冷卻時間-0.5%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,subtype_conflict=refine_condition/generic_condition/generic_condition
seg_000842,精錬+1毎に,For every Refine +1,精煉每+1,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,subtype_conflict=refine_condition/generic_condition/generic_condition | subtype_conflict=refine_condition/generic_condition/generic_condition
seg_000843,魔法攻撃+22,MATK +22,魔法攻擊+22,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-03,subtype_conflict=refine_condition/generic_condition/generic_condition | subtype_conflict=refine_condition/generic_condition/generic_condition
seg_000844,魔法攻撃+90,Nil,魔法攻擊+90,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,Placeholder value. | subtype_conflict=generic_effect/placeholder/generic_effect
seg_000845,転生術の可変詠唱時間-50%,[Turn Undead] Variable CT -50%,轉生術可變詠唱時間-50%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000846,十字駆魔の可変詠唱時間-50%,[Magnus Exorcismus] Variable CT -50%,十字驅魔攻擊可變詠唱時間-50%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000847,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000848,十字駆魔スキルダメージ+12%,[Magnus Exorcismus] Skill DMG +12%,十字驅魔攻擊技能傷害+12%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000849,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000850,十字駆魔固定詠唱時間-1秒,[Magnus Exorcismus] Fixed CT -1s,十字驅魔攻擊固定詠唱時間-1秒,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000851,精錬+15時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000852,魔法ダメージ+20%,MDMG +20%,魔法傷害+20%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000853,スキル発動ごとに霊巫効果を1層獲得。各層で魔法攻撃ボーナス+10%,When you use a skill,每次釋放技能獲得一層靈巫效果,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000854,攻撃速度+5%（持続1秒）。最大2層まで積み重ね可能。最大層数に達すると魂咬状態へ移行（魂咬：攻撃ごとに追加で魔法攻撃*400%の追加ダメージ）,"gain 1 stack of Spirit Witch for 1 sec, up to 2 stacks. When Spirit Witch is at 2 stacks, gain Almighty. Spirit Witch: MATK +10%, ASPD +5%; Almighty: Your attacks deal MATK*400% additional DMG.",每層靈巫提升魔法攻擊加成10%，攻速5%，持續1秒，最多2層，達到最大層數進入魂咬狀態（魂咬：每次攻擊額外附加魔法攻擊*400%的傷害）,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000855,精錬+6時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000856,霊巫最大スタック数+1,Spirit Witch stacks +1,靈巫最大層數+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000857,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000858,霊巫最大スタック数+2,Spirit Witch stacks +2,靈巫最大層數+2,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000859,精錬+15時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000860,追加ダメージが魔法攻撃*300%上昇,Increases the additional DMG by MATK*300%.,額外傷害提升魔法攻擊*300%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scepter-style-05,
seg_000861,Int+15,INT +15,智力+15,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9
seg_000862,Int1ポイントごとに,+1 MATK per 1 INT,每1點智力額外,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition
seg_000863,魔法攻撃+1,Refine +6,魔法攻擊+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000864,精錬+6時,+70 MATK,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000865,魔法攻撃+70,Refine +10,魔法攻擊+70,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000866,精錬+10時,+70 MATK,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000867,魔法攻撃+70,Refine +15,魔法攻擊+70,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000868,精錬+15時,+100 MATK,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000869,魔法攻撃+100,,魔法攻擊+100,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-01,alignment_mismatch ja/en/zh=9/8/9 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000870,スキル発動ごとに霊巫効果を1層獲得。各層で魔法攻撃ボーナス+10%,When you use a skill,每次釋放技能獲得一層靈巫效果,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000871,攻撃速度+5%（持続1秒）。最大2層まで積み重ね可能。最大層数に達すると魂咬状態へ移行（魂咬：攻撃ごとに追加で魔法攻撃*400%の追加ダメージ）,"gain 1 stack of Spirit Witch for 1 sec, up to 2 stacks. When Spirit Witch is at 2 stacks, gain Almighty. Spirit Witch: MATK +10%, ASPD +5%; Almighty: Your attacks deal MATK*400% additional DMG.",每層靈巫提升魔法攻擊加成10%，攻速5%，持續1秒，最多2層，達到最大層數進入魂咬狀態（魂咬：每次攻擊額外附加魔法攻擊*400%的傷害）,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000872,精錬+6時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000873,霊巫最大スタック数+1,Spirit Witch stacks +1,靈巫最大層數+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000874,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000875,霊巫最大スタック数+2,Spirit Witch stacks +2,靈巫最大層數+2,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000876,精錬+15時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000877,追加ダメージが魔法攻撃*300%上昇,Increases the additional DMG by MATK*300%.,額外傷害提升魔法攻擊*300%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-02,
seg_000878,Int+15,INT +15,智力+15,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10
seg_000879,スキル発動時,Your skills have a 30% chance to grant you [MATK +30%] for 6 sec.,釋放技能有30%機率使自己魔攻提升30%，持續6秒,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect
seg_000880,30%の確率で自身の魔法攻撃力を30%上昇（持続時間6秒）,+1 INT per +1 Refine,精煉每+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition
seg_000881,精錬+1ごとに,+50 Max HP per +1 Refine,智力+1,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect
seg_000882,Int+1,+10 MATK per +1 Refine,精煉每+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition
seg_000883,精錬+1ごとに,Refine +15,生命上限+50,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect
seg_000884,最大HP+50,+10% Buff Potency,精煉每+1,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition
seg_000885,精錬+1ごとに,,魔法攻擊+10,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect
seg_000886,魔法攻撃+10,,精煉+15時,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect | category_conflict=effect_phrase/condition_phrase | subtype_conflict=generic_effect/refine_condition
seg_000887,精錬+15時,,觸發魔攻增加效果提升至40%,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect | category_conflict=effect_phrase/condition_phrase | subtype_conflict=generic_effect/refine_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect
seg_000888,魔法攻撃力上昇効果を40%に強化,,,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-03,alignment_mismatch ja/en/zh=11/7/10 | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect | category_conflict=effect_phrase/condition_phrase | subtype_conflict=generic_effect/refine_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect
seg_000889,MaxSP+8%,Nil,魔法上限+8%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,Placeholder value. | subtype_conflict=generic_effect/placeholder/generic_effect
seg_000890,毎10のMaxSPごとに,Every 10 points of Max SP increase MATK by 1 (calculated up to a maximum of 45,每10點魔法值上限,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000891,1の魔法攻撃力増加（最大4.5万MaxSPまで）,000 Max SP),增加1點魔法攻擊（最高計算4.5萬魔法值上限）,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000892,精錬+6時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000893,毎500のMaxSPごとにスキル共通クールダウン-1%短縮（最大-20%まで）,Every 500 points of Max SP reduce Global CD by -1% (up to -20%),每500點魔法值上限使技能共同冷卻時間-1%（最多-20%）,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000894,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000895,毎400のMaxSPごとに1%の魔法ダメージ増加（最大4.5万MaxSPまで）,"Every 400 points of Max SP increase MDMG by 1% (calculated up to a maximum of 45,000 Max SP)",每400點魔法值上限增加1%魔法傷害（最高計算4.5萬魔法值上限）,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000896,精錬+15時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000897,MaxSP+5%,Max SP +5%,魔法值上限+5%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-staff-style-04,subtype_conflict=generic_effect/placeholder/generic_effect
seg_000898,風属性ダメージ+17%,Nil,風屬性技能傷害+17%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,Placeholder value. | alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect
seg_000899,楽器攻撃・奥義矢乱舞発動時,Casting [Melody Strike] or [Arrow Vulcan] additionally triggers a ST Wind [Volt Attack] with 600% multiplier (200% in PVP),釋放樂器攻擊、奧義箭亂舞會額外觸發一次單體600%倍率（PVP場景為200%倍率）的風屬性物理感電攻擊，冷卻時間1秒,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,Split combined effect list. | alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect
seg_000900,追加で単体600%倍率（PVP時200%倍率）の風属性物理感電攻撃を発動（クールダウン1秒）,CD: 1s,精煉+6時,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,Split combined effect list. | alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition
seg_000901,精錬+6時,Refine +6,感電攻擊有30%機率額外觸發兩次傷害,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect
seg_000902,感電攻撃が30%確率で追加ダメージを2回発動,[Volt Attack] has a 30% chance to trigger 2 additional damage,精煉+10時,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition
seg_000903,精錬+10時,Refine +10,感電攻擊倍率增加150%,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-guitar-style-01,alignment_mismatch ja/en/zh=9/9/8 | subtype_conflict=generic_effect/placeholder/generic_effect | category_conflict=condition_phrase/effect_phrase/effect_phrase | subtype_conflict=generic_condition/generic_effect/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect
